사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,위반내용,전화번호,대표자명,환경오염위반유형구분명,데이터기준일자,제공기관코드,제공기관명
㈜가남환경,부산광역시,사하구,부산광역시 사하구 다산로208번길 42,부산광역시 사하구 장림동 914-36,35.0718407,128.9599535075,폐수배출시설 및 방지시설 운영일지 미작성,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
정공사,부산광역시,사하구,부산광역시 사하구 보덕포1길 108,부산광역시 사하구 장림동 910-3,35.07173304,128.9620481,폐수배출시설 및 방지시설 운영일지 미작성,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
사하구청 신평차고지,부산광역시,사하구,부산광역시 사하구 신산로 55,부산광역시 사하구 신평동 370-4,35.0903303813,128.9616186329,폐수를 방지시설에 유입하지 아니하고 배출,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
신도플라텍㈜,부산광역시,사하구,부산광역시 사하구 다산로225번길 28,부산광역시 사하구 장림동 1088-8,35.0736905237,128.9535540496,미신고 폐수배출시설 설치·운영,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
혜인씨푸드,부산광역시,사하구,부산광역시 사하구 다산로225번길 52,부산광역시 사하구 장림동 1086-10,35.0760722511,128.9532710054,폐수운영일지 미작성,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
한신모방㈜,부산광역시,사하구,부산광역시 사하구 하신번영로107번길 2,부산광역시 사하구 신평동 651-7,35.0924424714,128.959597931,폐수배출시설 변경신고 미이행,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
극동염직(주),부산광역시,사하구,부산광역시 사하구 신산로 32,부산광역시 사하구 신평동 657-2,35.0891080178,128.9587145839,폐수를 방지시설에 유입하지 아니하고 배출,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
㈜오토패밀리,부산광역시,사하구,부산광역시 사하구 다대로 361,부산광역시 사하구 장림동 506-1,35.07017354,128.9776778693,환경기술인 교육 미이수,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
동흥,부산광역시,사하구,부산광역시 사하구 을숙도대로569번길 13,부산광역시 사하구 신평동 370-59,35.0867215832,128.9664121361,환경기술인 교육 미이수,051-203-7880,,수질,2026-01-16,3340000,부산광역시 사하구
㈜써테크씨앤피장림지점,부산광역시,사하구,부산광역시 사하구 다산로 254,부산광역시 사하구 장림동 1089,35.0755786203,128.9549274,환경기술인 교육 미이수,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
아진일렉트론3공장,부산광역시,사하구,부산광역시 사하구 다산로225번길 19,부산광역시 사하구 장림동 1087-12,35.0730294619,128.9534276837,폐수배출허용기준 재초과,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
부산장림표면처리사업협동조합,부산광역시,사하구,부산광역시 사하구 다산로 246,부산광역시 사하구 장림동 1089-2,35.07515636,128.955502613,폐수배출허용기준 재초과,051-264-3430,,수질,2026-01-16,3340000,부산광역시 사하구
평길그린워터,부산광역시,사하구,부산광역시 사하구 감천항로 517,부산광역시 사하구 구평동 494-3,35.04881489,128.9993591,폐수배출시설 변경허가 미이행,051-265-8824,,수질,2026-01-16,3340000,부산광역시 사하구
평길그린워터,부산광역시,사하구,부산광역시 사하구 감천항로 517,부산광역시 사하구 구평동 494-3,35.04881489,128.9993591,폐수처리업의 폐수 배출허용기준 초과,051-265-8824,,수질,2026-01-16,3340000,부산광역시 사하구
㈜삼진네트,부산광역시,사하구,부산광역시 사하구 하신번영로 77,부산광역시 사하구 신평동 657-6,35.0895187376,128.9599883475,폐수운영일지 미작성,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
㈜정도참치,부산광역시,사하구,부산광역시 사하구 장평로83번길 20,부산광역시 사하구 장림동 581-1,35.0734066338,128.971703071,폐수배출시설 및 방지시설 운영일지 미작성,051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
㈜보람식품,부산광역시,사하구,부산광역시 사하구 다대로1066번길 34,부산광역시 사하구 장림동 1085-4,35.077347675,128.9552186383,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
세정식품,부산광역시,사하구,부산광역시 사하구 다대로1066번길 32,부산광역시 사하구 장림동 1085-2,35.07790794,128.9551182254,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-633-0019,,수질,2026-01-16,3340000,부산광역시 사하구
㈜부산식품 장림공장,부산광역시,사하구,부산광역시 사하구 다대로1066번길 24,부산광역시 사하구 장림동 1085,35.0780334074,128.954200467,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-247-3231,,수질,2026-01-16,3340000,부산광역시 사하구
㈜효성어묵,부산광역시,사하구,부산광역시 사하구 다대로1066번길 40,부산광역시 사하구 장림동 1084-2,35.0769373409,128.9558847879,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),1661-2528,,수질,2026-01-16,3340000,부산광역시 사하구
(주)남청(1공장),부산광역시,사하구,부산광역시 사하구 다대로1066번길 42,부산광역시 사하구 장림동 1084-1,35.0779020813,128.9559900385,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-290-3100,,수질,2026-01-16,3340000,부산광역시 사하구
해나라수산,부산광역시,사하구,부산광역시 사하구 다대로1066번길 50,부산광역시 사하구 장림동 1084,35.07845903,128.9568996,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
㈜복주,부산광역시,사하구,부산광역시 사하구 다대로1066번길 43,부산광역시 사하구 장림동 1082-7,35.0800188198,128.9580711113,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-262-2088,,수질,2026-01-16,3340000,부산광역시 사하구
㈜대광에프앤씨,부산광역시,사하구,부산광역시 사하구 다대로1066번길 61,부산광역시 사하구 장림동 1082-6,35.07925956,128.9580133034,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-263-7797,,수질,2026-01-16,3340000,부산광역시 사하구
(주)등대식품,부산광역시,사하구,부산광역시 사하구 다대로1066번길 59,부산광역시 사하구 장림동 1082-5,35.0792220239,128.9578176838,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-900-6410,,수질,2026-01-16,3340000,부산광역시 사하구
㈜맛뜰안식품,부산광역시,사하구,부산광역시 사하구 다대로1066번길 55,부산광역시 사하구 장림동 1082-3,35.0801333472,128.957441403,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-265-8537,,수질,2026-01-16,3340000,부산광역시 사하구
(주)태성물산,부산광역시,사하구,부산광역시 사하구 장림로93번길 19,부산광역시 사하구 장림동 1082-2,35.08060669,128.9576888161,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-261-9843,,수질,2026-01-16,3340000,부산광역시 사하구
(주)현대에프앤씨,부산광역시,사하구,부산광역시 사하구 장림로93번길 21,부산광역시 사하구 장림동 1082-1,35.08072209,128.9578842539,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
㈜세윤식품,부산광역시,사하구,부산광역시 사하구 다대로1066번길 41-1,부산광역시 사하구 장림동 1081-12,35.07893546,128.9555329,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-203-5510,,수질,2026-01-16,3340000,부산광역시 사하구
㈜블루씨푸드 부산공장,부산광역시,사하구,부산광역시 사하구 다대로1066번길 41,부산광역시 사하구 장림동 1081-11,35.07876335,128.9558112,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-262-7204,,수질,2026-01-16,3340000,부산광역시 사하구
해맑은식품㈜,부산광역시,사하구,부산광역시 사하구 다대로1066번길 53,부산광역시 사하구 장림동 1081-10,35.07976974,128.9566134773,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-266-0808,,수질,2026-01-16,3340000,부산광역시 사하구
(주)일진에이엔씨,부산광역시,사하구,부산광역시 사하구 다대로1066번길 47,부산광역시 사하구 장림동 1081-9,35.07896891,128.9568610057,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-261-9155,,수질,2026-01-16,3340000,부산광역시 사하구
(주)대진물산(2공장),부산광역시,사하구,부산광역시 사하구 다대로1066번길 47,부산광역시 사하구 장림동 1081-9,35.0789803603,128.9568610057,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-263-5595,,수질,2026-01-16,3340000,부산광역시 사하구
(주)에스아이홀푸드,부산광역시,사하구,부산광역시 사하구 다대로1066번길 45,부산광역시 사하구 장림동 1081-7,35.078974,128.9565574,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
삼진식품㈜,부산광역시,사하구,부산광역시 사하구 다대로1066번길 51,부산광역시 사하구 장림동 1081-4,35.0794929,128.9567218564,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-412-5468,,수질,2026-01-16,3340000,부산광역시 사하구
미도식품,부산광역시,사하구,부산광역시 사하구 장림로93번길 23,부산광역시 사하구 장림동 1081-3,35.0805031716,128.9570689508,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-261-4910,,수질,2026-01-16,3340000,부산광역시 사하구
㈜지앤비푸드,부산광역시,사하구,부산광역시 사하구 장림로93번길 37,부산광역시 사하구 장림동 1081-1,35.080129844,128.9557209217,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-264-3335,,수질,2026-01-16,3340000,부산광역시 사하구
(사)부산어묵전략사업단,부산광역시,사하구,부산광역시 사하구 장림로93번길 43,부산광역시 사하구 장림동 1081,35.0799754731,128.9550614406,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-902-7004,,수질,2026-01-16,3340000,부산광역시 사하구
부산수산물가공특화사업협동조합,부산광역시,사하구,부산광역시 사하구 장림로 89,부산광역시 사하구 장림동 1082,35.0808785251,128.9588346,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-264-3773,,수질,2026-01-16,3340000,부산광역시 사하구
부산수산물가공특화사업협동조합,부산광역시,사하구,부산광역시 사하구 장림로 89,부산광역시 사하구 장림동 1082,35.0808785251,128.9588346,수질오염방지시설 변경신고 미이행+스크린조(9.6㎥x2기)변경신고 하지 않고 폐쇄,051-264-3773,,수질,2026-01-16,3340000,부산광역시 사하구
㈜경기색소,부산광역시,사하구,부산광역시 사하구 을숙도대로 526,부산광역시 사하구 신평동 370-39,35.0847087203,128.962957143,폐수배출시설 변경신고 미이행(신규오염물질 검출 바륨·자일렌),051-262-0268,,수질,2026-01-16,3340000,부산광역시 사하구
합성염색공업사,부산광역시,사하구,부산광역시 사하구 하신번영로107번길 8,부산광역시 사하구 신평동 651-6,35.09230282,128.9588095,폐수 일지 미작성,051-201-0754,,수질,2026-01-16,3340000,부산광역시 사하구
㈜경기색소,부산광역시,사하구,부산광역시 사하구 을숙도대로 526,부산광역시 사하구 신평동 370-39,35.0847087203,128.962957143,폐수배출허용기준 초과+생물화학적산소요구량(BOD) 129.6㎎/L (기준 120㎎/L),051-262-0268,,수질,2026-01-16,3340000,부산광역시 사하구
(주)산양종합개발,부산광역시,사하구,,부산광역시 사하구 다대동 산31-6,35.0695460133,128.9589131244,비산먼지발생 억제를 위한 조치 미이행,051-000-0000,,대기,2026-01-16,3340000,부산광역시 사하구
대양산업[임차 대호수산],부산광역시,사하구,부산광역시 사하구 다산로225번길 55,부산광역시 사하구 장림동 1087-22,35.0763126283,128.9525531126,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
해수산,부산광역시,사하구,부산광역시 사하구 다산로225번길 49,부산광역시 사하구 장림동 1087-21,35.0755646085,128.9525045922,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
씨케이글로벌㈜,부산광역시,사하구,부산광역시 사하구 다산로225번길 51,부산광역시 사하구 장림동 1087-20,35.07579125,128.9525776,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-266-4418,,수질,2026-01-16,3340000,부산광역시 사하구
삼원시푸드,부산광역시,사하구,부산광역시 사하구 다산로225번길 51,부산광역시 사하구 장림동 1087-20,35.07579125,128.9525776,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-264-3800,,수질,2026-01-16,3340000,부산광역시 사하구
한양식품(주) 장림지점,부산광역시,사하구,부산광역시 사하구 다산로225번길 59,부산광역시 사하구 장림동 1087-18,35.0769427196,128.9524314275,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-262-6697,,수질,2026-01-16,3340000,부산광역시 사하구
청구수산,부산광역시,사하구,부산광역시 사하구 다산로225번길 63,부산광역시 사하구 장림동 1087-17,35.07701226,128.9522598,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
정인수산,부산광역시,사하구,부산광역시 사하구 다산로225번길 63,부산광역시 사하구 장림동 1087-17,35.07701226,128.9522598,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-000-0000,,수질,2026-01-16,3340000,부산광역시 사하구
㈜서종산업,부산광역시,사하구,부산광역시 사하구 다산로225번길 67,부산광역시 사하구 장림동 1087-16,35.0771355333,128.9523612585,폐수배출허용기준 초과·총인(T-P) 13.644㎎/L(기준 8㎎/L),051-266-0242,,수질,2026-01-16,3340000,부산광역시 사하구
